FID,camera_id,Subcl_Veg,SUM_Shape_
1587,RR1054,"2.B Temperate & Boreal Grassland & Shrubland,Herb",8760.407857
1588,RR1054,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",1255.682373
1589,RR1054,"2.C Shrub & Herb Wetland,Herb",931.6786209
1590,RR1054,"2.C Shrub & Herb Wetland,Shrub",2700
1591,RR1054,"7.C Herbaceous & Woody Developed Vegetation,Herb",40503.36179
1592,RR1054,"7.C Herbaceous & Woody Developed Vegetation,Shrub",8568.878554
1593,RR1054,"7.C Herbaceous & Woody Developed Vegetation,Tree",36130.73202
1594,RR1054,"Developed-High Intensity,Developed",33107.67484
1595,RR1054,"Developed-Low Intensity,Developed",95160.70729
1596,RR1054,"Developed-Medium Intensity,Developed",90329.48814
1597,RR1054,"Developed-Roads,Developed",134846.1666
1598,RR1054,"Open Water,Water",33255.42641
1599,RR1058,"1.B Temperate & Boreal Forest & Woodland,Tree",330978.5838
1600,RR1058,"2.B Temperate & Boreal Grassland & Shrubland,Herb",8304.207475
1601,RR1058,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",900
1602,RR1058,"2.C Shrub & Herb Wetland,Herb",4500
1603,RR1058,"7.C Herbaceous & Woody Developed Vegetation,Herb",87957.88686
1604,RR1058,"7.C Herbaceous & Woody Developed Vegetation,Shrub",4946.41653
1605,RR1058,"7.C Herbaceous & Woody Developed Vegetation,Tree",72506.17472
1606,RR1058,"Developed-High Intensity,Developed",19674.98286
1607,RR1058,"Developed-Low Intensity,Developed",65996.63507
1608,RR1058,"Developed-Medium Intensity,Developed",52356.79219
1609,RR1058,"Developed-Roads,Developed",86174.6244
1610,RR1058,"Open Water,Water",38246.18209
1611,RR1074,"1.B Temperate & Boreal Forest & Woodland,Tree",174250.1338
1612,RR1074,"7.A Woody Agricultural Vegetation,Tree",900
1613,RR1074,"7.C Herbaceous & Woody Developed Vegetation,Herb",180946.8942
1614,RR1074,"7.C Herbaceous & Woody Developed Vegetation,Shrub",10631.45209
1615,RR1074,"7.C Herbaceous & Woody Developed Vegetation,Tree",93116.28526
1616,RR1074,"Developed-High Intensity,Developed",8459.512761
1617,RR1074,"Developed-Low Intensity,Developed",121947.5808
1618,RR1074,"Developed-Medium Intensity,Developed",73163.53593
1619,RR1074,"Developed-Roads,Developed",70574.30955
1620,RR1074,"Open Water,Water",38552.78153
1621,RR1086,"1.B Temperate & Boreal Forest & Woodland,Tree",240033.125
1622,RR1086,"2.B Temperate & Boreal Grassland & Shrubland,Herb",23225.93199
1623,RR1086,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",900
1624,RR1086,"2.C Shrub & Herb Wetland,Herb",5299.7016
1625,RR1086,"7.A Woody Agricultural Vegetation,Tree",14092.6911
1626,RR1086,"7.C Herbaceous & Woody Developed Vegetation,Herb",39828.49424
1627,RR1086,"7.C Herbaceous & Woody Developed Vegetation,Shrub",5400
1628,RR1086,"7.C Herbaceous & Woody Developed Vegetation,Tree",64662.42465
1629,RR1086,"Developed-High Intensity,Developed",1800
1630,RR1086,"Developed-Low Intensity,Developed",84432.18704
1631,RR1086,"Developed-Medium Intensity,Developed",23767.4396
1632,RR1086,"Developed-Roads,Developed",203505.7115
1633,RR1086,"Open Water,Water",65594.77919
1634,RR1090,"1.B Temperate & Boreal Forest & Woodland,Tree",381759.6624
1635,RR1090,"2.B Temperate & Boreal Grassland & Shrubland,Herb",23494.14791
1636,RR1090,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",9000
1637,RR1090,"2.C Shrub & Herb Wetland,Herb",5545.953369
1638,RR1090,"7.A Woody Agricultural Vegetation,Tree",31307.12526
1639,RR1090,"7.C Herbaceous & Woody Developed Vegetation,Herb",76118.4852
1640,RR1090,"7.C Herbaceous & Woody Developed Vegetation,Shrub",2376.342773
1641,RR1090,"7.C Herbaceous & Woody Developed Vegetation,Tree",122406.9201
1642,RR1090,"Developed-Low Intensity,Developed",15419.22674
1643,RR1090,"Developed-Medium Intensity,Developed",900
1644,RR1090,"Developed-Roads,Developed",58906.734
1645,RR1090,"Open Water,Water",45307.88823
1646,RR1094,"1.B Temperate & Boreal Forest & Woodland,Tree",274628.8266
1647,RR1094,"2.B Temperate & Boreal Grassland & Shrubland,Herb",6300
1648,RR1094,"7.A Woody Agricultural Vegetation,Tree",5983.027913
1649,RR1094,"7.C Herbaceous & Woody Developed Vegetation,Herb",126107.3042
1650,RR1094,"7.C Herbaceous & Woody Developed Vegetation,Shrub",8128.547765
1651,RR1094,"7.C Herbaceous & Woody Developed Vegetation,Tree",56584.62981
1652,RR1094,"Developed-Low Intensity,Developed",123353.4245
1653,RR1094,"Developed-Medium Intensity,Developed",7637.384316
1654,RR1094,"Developed-Roads,Developed",129593.4186
1655,RR1094,"Open Water,Water",34225.92223
1656,RR1102,"1.B Temperate & Boreal Forest & Woodland,Tree",310560.798
1657,RR1102,"2.B Temperate & Boreal Grassland & Shrubland,Herb",25950.73344
1658,RR1102,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",2155.682373
1659,RR1102,"2.C Shrub & Herb Wetland,Herb",6300
1660,RR1102,"7.A Woody Agricultural Vegetation,Tree",17037.03653
1661,RR1102,"7.C Herbaceous & Woody Developed Vegetation,Herb",70737.11729
1662,RR1102,"7.C Herbaceous & Woody Developed Vegetation,Shrub",6856.807858
1663,RR1102,"7.C Herbaceous & Woody Developed Vegetation,Tree",102061.2503
1664,RR1102,"Developed-Low Intensity,Developed",38348.65156
1665,RR1102,"Developed-Medium Intensity,Developed",10476.34277
1666,RR1102,"Developed-Roads,Developed",120751.2622
1667,RR1102,"Open Water,Water",61306.80365
1668,RR1106,"1.B Temperate & Boreal Forest & Woodland,Tree",183838.0817
1669,RR1106,"2.B Temperate & Boreal Grassland & Shrubland,Herb",10142.78412
1670,RR1106,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",2011.860095
1671,RR1106,"7.A Woody Agricultural Vegetation,Tree",8100
1672,RR1106,"7.B Herbaceous Agricultural Vegetation,Agriculture",3561.647754
1673,RR1106,"7.C Herbaceous & Woody Developed Vegetation,Herb",135419.6754
1674,RR1106,"7.C Herbaceous & Woody Developed Vegetation,Shrub",5526.170085
1675,RR1106,"7.C Herbaceous & Woody Developed Vegetation,Tree",245046.8748
1676,RR1106,"Developed-Low Intensity,Developed",66410.539
1677,RR1106,"Developed-Medium Intensity,Developed",438.5425623
1678,RR1106,"Developed-Roads,Developed",86757.25666
1679,RR1106,"Open Water,Water",25289.05382
1680,RR1110,"1.B Temperate & Boreal Forest & Woodland,Tree",341336.2341
1681,RR1110,"2.B Temperate & Boreal Grassland & Shrubland,Herb",6279.298847
1682,RR1110,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",1800
1683,RR1110,"2.C Shrub & Herb Wetland,Herb",2700
1684,RR1110,"7.C Herbaceous & Woody Developed Vegetation,Herb",57263.72474
1685,RR1110,"7.C Herbaceous & Woody Developed Vegetation,Shrub",3442.403727
1686,RR1110,"7.C Herbaceous & Woody Developed Vegetation,Tree",85284.34439
1687,RR1110,"Developed-High Intensity,Developed",2385.101914
1688,RR1110,"Developed-Low Intensity,Developed",75567.0215
1689,RR1110,"Developed-Medium Intensity,Developed",53358.15207
1690,RR1110,"Developed-Roads,Developed",99249.98033
1691,RR1110,"Open Water,Water",43876.22436
1692,RR1118,"1.B Temperate & Boreal Forest & Woodland,Tree",433159.6406
1693,RR1118,"2.B Temperate & Boreal Grassland & Shrubland,Herb",8059.315443
1694,RR1118,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",900
1695,RR1118,"2.C Shrub & Herb Wetland,Herb",13871.5471
1696,RR1118,"7.A Woody Agricultural Vegetation,Tree",998.799159
1697,RR1118,"7.C Herbaceous & Woody Developed Vegetation,Herb",36950.92888
1698,RR1118,"7.C Herbaceous & Woody Developed Vegetation,Shrub",3864.693488
1699,RR1118,"7.C Herbaceous & Woody Developed Vegetation,Tree",67102.34663
1700,RR1118,"Developed-Low Intensity,Developed",26639.0388
1701,RR1118,"Developed-Medium Intensity,Developed",2700
1702,RR1118,"Developed-Roads,Developed",96646.88921
1703,RR1118,"Open Water,Water",81649.28658
1704,RR1138,"1.B Temperate & Boreal Forest & Woodland,Tree",153241.926
1705,RR1138,"7.A Woody Agricultural Vegetation,Tree",576.3427734
1706,RR1138,"7.B Herbaceous Agricultural Vegetation,Agriculture",900
1707,RR1138,"7.B Herbaceous Agricultural Vegetation,Herb",8147.460938
1708,RR1138,"7.C Herbaceous & Woody Developed Vegetation,Herb",169857.6773
1709,RR1138,"7.C Herbaceous & Woody Developed Vegetation,Shrub",19676.18739
1710,RR1138,"7.C Herbaceous & Woody Developed Vegetation,Tree",290985.3562
1711,RR1138,"Developed-High Intensity,Developed",900
1712,RR1138,"Developed-Low Intensity,Developed",32556.06164
1713,RR1138,"Developed-Medium Intensity,Developed",1800
1714,RR1138,"Developed-Roads,Developed",71602.5333
1715,RR1138,"Open Water,Water",22298.94034
1716,RR1150,"1.B Temperate & Boreal Forest & Woodland,Tree",138178.8724
1717,RR1150,"2.B Temperate & Boreal Grassland & Shrubland,Herb",21402.4219
1718,RR1150,"7.A Woody Agricultural Vegetation,Tree",17814.9353
1719,RR1150,"7.C Herbaceous & Woody Developed Vegetation,Herb",67712.88923
1720,RR1150,"7.C Herbaceous & Woody Developed Vegetation,Shrub",7491.676031
1721,RR1150,"7.C Herbaceous & Woody Developed Vegetation,Tree",87940.06982
1722,RR1150,"Developed-High Intensity,Developed",5578.025935
1723,RR1150,"Developed-Low Intensity,Developed",139183.8394
1724,RR1150,"Developed-Medium Intensity,Developed",62949.9198
1725,RR1150,"Developed-Roads,Developed",170158.015
1726,RR1150,"Open Water,Water",54131.82114
1727,RR1154,"1.B Temperate & Boreal Forest & Woodland,Tree",291488.112
1728,RR1154,"2.B Temperate & Boreal Grassland & Shrubland,Herb",2700
1729,RR1154,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",1228.857416
1730,RR1154,"2.C Shrub & Herb Wetland,Herb",3600
1731,RR1154,"7.A Woody Agricultural Vegetation,Tree",900
1732,RR1154,"7.B Herbaceous Agricultural Vegetation,Herb",2071.150972
1733,RR1154,"7.C Herbaceous & Woody Developed Vegetation,Herb",54908.77161
1734,RR1154,"7.C Herbaceous & Woody Developed Vegetation,Shrub",8100
1735,RR1154,"7.C Herbaceous & Woody Developed Vegetation,Tree",126445.0628
1736,RR1154,"Developed-High Intensity,Developed",6289.121592
1737,RR1154,"Developed-Low Intensity,Developed",121538.1564
1738,RR1154,"Developed-Medium Intensity,Developed",36327.51797
1739,RR1154,"Developed-Roads,Developed",82731.3718
1740,RR1154,"Open Water,Water",34214.36331
1741,RR1158,"1.B Temperate & Boreal Forest & Woodland,Tree",254399.3667
1742,RR1158,"2.B Temperate & Boreal Grassland & Shrubland,Herb",11052.68555
1743,RR1158,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",1800
1744,RR1158,"2.C Shrub & Herb Wetland,Herb",1800
1745,RR1158,"7.A Woody Agricultural Vegetation,Tree",9703.728349
1746,RR1158,"7.B Herbaceous Agricultural Vegetation,Agriculture",20.6616612
1747,RR1158,"7.C Herbaceous & Woody Developed Vegetation,Herb",334909.1672
1748,RR1158,"7.C Herbaceous & Woody Developed Vegetation,Shrub",13073.90001
1749,RR1158,"7.C Herbaceous & Woody Developed Vegetation,Tree",69431.34144
1750,RR1158,"Developed-Low Intensity,Developed",5860.418073
1751,RR1158,"Developed-Roads,Developed",1579.411609
1752,RR1158,"Open Water,Water",68911.80534
1753,RR1166,"1.B Temperate & Boreal Forest & Woodland,Tree",338375.9291
1754,RR1166,"2.B Temperate & Boreal Grassland & Shrubland,Herb",3579.451375
1755,RR1166,"7.A Woody Agricultural Vegetation,Tree",3600
1756,RR1166,"7.C Herbaceous & Woody Developed Vegetation,Herb",100212.5951
1757,RR1166,"7.C Herbaceous & Woody Developed Vegetation,Shrub",8100
1758,RR1166,"7.C Herbaceous & Woody Developed Vegetation,Tree",58774.33941
1759,RR1166,"Developed-High Intensity,Developed",16200
1760,RR1166,"Developed-Low Intensity,Developed",62380.14153
1761,RR1166,"Developed-Medium Intensity,Developed",49146.71486
1762,RR1166,"Developed-Roads,Developed",93297.07974
1763,RR1166,"Open Water,Water",38876.23489
1764,RR1170,"1.B Temperate & Boreal Forest & Woodland,Tree",190191.012
1765,RR1170,"2.B Temperate & Boreal Grassland & Shrubland,Herb",9474.506607
1766,RR1170,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",2922.032741
1767,RR1170,"2.C Shrub & Herb Wetland,Herb",1096.818316
1768,RR1170,"7.A Woody Agricultural Vegetation,Tree",4477.029504
1769,RR1170,"7.B Herbaceous Agricultural Vegetation,Agriculture",3751.49925
1770,RR1170,"7.C Herbaceous & Woody Developed Vegetation,Herb",364705.6649
1771,RR1170,"7.C Herbaceous & Woody Developed Vegetation,Shrub",15443.57238
1772,RR1170,"7.C Herbaceous & Woody Developed Vegetation,Tree",69512.28803
1773,RR1170,"Developed-Low Intensity,Developed",15547.97441
1774,RR1170,"Developed-Medium Intensity,Developed",6300
1775,RR1170,"Developed-Roads,Developed",44871.56675
1776,RR1170,"Open Water,Water",44248.52104
1777,RR1174,"1.B Temperate & Boreal Forest & Woodland,Tree",326732.6979
1778,RR1174,"7.C Herbaceous & Woody Developed Vegetation,Herb",44655.43221
1779,RR1174,"7.C Herbaceous & Woody Developed Vegetation,Shrub",7594.327625
1780,RR1174,"7.C Herbaceous & Woody Developed Vegetation,Tree",93682.93172
1781,RR1174,"Developed-High Intensity,Developed",900
1782,RR1174,"Developed-Low Intensity,Developed",101097.2474
1783,RR1174,"Developed-Medium Intensity,Developed",22305.83018
1784,RR1174,"Developed-Roads,Developed",121467.0999
1785,RR1174,"Open Water,Water",54106.91895
1786,RR1182,"1.B Temperate & Boreal Forest & Woodland,Tree",495723.5924
1787,RR1182,"2.B Temperate & Boreal Grassland & Shrubland,Herb",1780.778034
1788,RR1182,"2.C Shrub & Herb Wetland,Herb",12166.61782
1789,RR1182,"7.A Woody Agricultural Vegetation,Tree",3435.527253
1790,RR1182,"7.C Herbaceous & Woody Developed Vegetation,Herb",40419.53352
1791,RR1182,"7.C Herbaceous & Woody Developed Vegetation,Shrub",7138.858052
1792,RR1182,"7.C Herbaceous & Woody Developed Vegetation,Tree",77846.11473
1793,RR1182,"Developed-Low Intensity,Developed",28881.41104
1794,RR1182,"Developed-Medium Intensity,Developed",16351.17188
1795,RR1182,"Developed-Roads,Developed",46757.57043
1796,RR1182,"Open Water,Water",42041.31078
1797,SC1016,"1.B Temperate & Boreal Forest & Woodland,Shrub",900
1798,SC1016,"1.B Temperate & Boreal Forest & Woodland,Tree",337181.156
1799,SC1016,"2.B Temperate & Boreal Grassland & Shrubland,Herb",4176.342773
1800,SC1016,"2.C Shrub & Herb Wetland,Herb",5400
1801,SC1016,"7.B Herbaceous Agricultural Vegetation,Herb",1800
1802,SC1016,"7.C Herbaceous & Woody Developed Vegetation,Herb",64246.33503
1803,SC1016,"7.C Herbaceous & Woody Developed Vegetation,Shrub",15477.08216
1804,SC1016,"7.C Herbaceous & Woody Developed Vegetation,Tree",218670.546
1805,SC1016,"Developed-Low Intensity,Developed",29897.04796
1806,SC1016,"Developed-Roads,Developed",45989.36064
1807,SC1016,"Open Water,Water",48804.6154
1808,SC1027,"1.B Temperate & Boreal Forest & Woodland,Tree",357132.601
1809,SC1027,"2.B Temperate & Boreal Grassland & Shrubland,Herb",91649.84018
1810,SC1027,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",10019.23321
1811,SC1027,"2.C Shrub & Herb Wetland,Herb",2092.555659
1812,SC1027,"2.C Shrub & Herb Wetland,Tree",5021.14921
1813,SC1027,"7.A Woody Agricultural Vegetation,Tree",576.3427734
1814,SC1027,"7.B Herbaceous Agricultural Vegetation,Herb",4155.982931
1815,SC1027,"7.C Herbaceous & Woody Developed Vegetation,Herb",45225.89519
1816,SC1027,"7.C Herbaceous & Woody Developed Vegetation,Shrub",3427.841552
1817,SC1027,"7.C Herbaceous & Woody Developed Vegetation,Tree",64611.86991
1818,SC1027,"Developed-Low Intensity,Developed",63590.77478
1819,SC1027,"Developed-Roads,Developed",65961.81731
1820,SC1027,"Open Water,Water",47559.47376
1821,SC1027,Quarries-Strip Mines-Gravel Pits-Energy Developme*,11517.10844
1822,SC1032,"1.B Temperate & Boreal Forest & Woodland,Tree",391973.6213
1823,SC1032,"2.B Temperate & Boreal Grassland & Shrubland,Herb",2700
1824,SC1032,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",2870.03453
1825,SC1032,"2.C Shrub & Herb Wetland,Herb",9294.015734
1826,SC1032,"2.C Shrub & Herb Wetland,Shrub",900
1827,SC1032,"7.A Woody Agricultural Vegetation,Tree",1295.755005
1828,SC1032,"7.B Herbaceous Agricultural Vegetation,Agriculture",3690.196721
1829,SC1032,"7.B Herbaceous Agricultural Vegetation,Herb",4754.920669
1830,SC1032,"7.C Herbaceous & Woody Developed Vegetation,Herb",13839.67845
1831,SC1032,"7.C Herbaceous & Woody Developed Vegetation,Tree",244899.4805
1832,SC1032,"Developed-Low Intensity,Developed",24081.77243
1833,SC1032,"Developed-Roads,Developed",30042.16324
1834,SC1032,"Open Water,Water",42200.84733
1835,SC1048,"1.B Temperate & Boreal Forest & Woodland,Tree",398128.1123
1836,SC1048,"2.C Shrub & Herb Wetland,Herb",304.7825611
1837,SC1048,"7.B Herbaceous Agricultural Vegetation,Herb",616.2128851
1838,SC1048,"7.C Herbaceous & Woody Developed Vegetation,Herb",17533.65764
1839,SC1048,"7.C Herbaceous & Woody Developed Vegetation,Shrub",2684.175717
1840,SC1048,"7.C Herbaceous & Woody Developed Vegetation,Tree",177655.2889
1841,SC1048,"Developed-Low Intensity,Developed",35498.07754
1842,SC1048,"Developed-Medium Intensity,Developed",5066.400147
1843,SC1048,"Developed-Roads,Developed",84992.86936
1844,SC1048,"Open Water,Water",50062.90882
1845,SC1055,"1.B Temperate & Boreal Forest & Woodland,Tree",89787.82472
1846,SC1055,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",1095.591928
1847,SC1055,"7.C Herbaceous & Woody Developed Vegetation,Herb",172553.0029
1848,SC1055,"7.C Herbaceous & Woody Developed Vegetation,Shrub",15377.60404
1849,SC1055,"7.C Herbaceous & Woody Developed Vegetation,Tree",122127.1577
1850,SC1055,"Developed-High Intensity,Developed",12331.52963
1851,SC1055,"Developed-Low Intensity,Developed",190561.8436
1852,SC1055,"Developed-Medium Intensity,Developed",34409.51556
1853,SC1055,"Developed-Roads,Developed",134298.4159
1854,SC1060,"1.B Temperate & Boreal Forest & Woodland,Tree",459702.4498
1855,SC1060,"7.C Herbaceous & Woody Developed Vegetation,Herb",20394.5317
1856,SC1060,"7.C Herbaceous & Woody Developed Vegetation,Shrub",3600
1857,SC1060,"7.C Herbaceous & Woody Developed Vegetation,Tree",212860.0287
1858,SC1060,"Developed-Low Intensity,Developed",17750.22995
1859,SC1060,"Developed-Roads,Developed",58235.24583
1860,SC1064,"1.B Temperate & Boreal Forest & Woodland,Tree",480701.7649
1861,SC1064,"2.C Shrub & Herb Wetland,Tree",1972.255171
1862,SC1064,"7.A Woody Agricultural Vegetation,Tree",1860.281116
1863,SC1064,"7.C Herbaceous & Woody Developed Vegetation,Herb",19579.47491
1864,SC1064,"7.C Herbaceous & Woody Developed Vegetation,Shrub",3007.791818
1865,SC1064,"7.C Herbaceous & Woody Developed Vegetation,Tree",183668.8155
1866,SC1064,"Developed-Low Intensity,Developed",22217.01735
1867,SC1064,"Developed-Roads,Developed",59535.08521
1868,SC1075,"1.B Temperate & Boreal Forest & Woodland,Tree",430027.4024
1869,SC1075,"2.B Temperate & Boreal Grassland & Shrubland,Herb",48689.83463
1870,SC1075,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",5692.519724
1871,SC1075,"2.C Shrub & Herb Wetland,Herb",2011.011706
1872,SC1075,"2.C Shrub & Herb Wetland,Tree",3318.238084
1873,SC1075,"7.A Woody Agricultural Vegetation,Tree",1192.555659
1874,SC1075,"7.B Herbaceous Agricultural Vegetation,Herb",2289.42952
1875,SC1075,"7.C Herbaceous & Woody Developed Vegetation,Herb",58125.81966
1876,SC1075,"7.C Herbaceous & Woody Developed Vegetation,Shrub",2534.777561
1877,SC1075,"7.C Herbaceous & Woody Developed Vegetation,Tree",65103.06616
1878,SC1075,"Developed-Low Intensity,Developed",72354.01133
1879,SC1075,"Developed-Roads,Developed",60329.10153
1880,SC1075,"Open Water,Water",18770.95924
1881,SC1075,Quarries-Strip Mines-Gravel Pits-Energy Developme*,2103.758765
1882,SC1080,"1.B Temperate & Boreal Forest & Woodland,Tree",418875.5215
1883,SC1080,"2.B Temperate & Boreal Grassland & Shrubland,Herb",1283.044948
1884,SC1080,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",2870.03453
1885,SC1080,"2.C Shrub & Herb Wetland,Herb",2052.685547
1886,SC1080,"2.C Shrub & Herb Wetland,Shrub",900
1887,SC1080,"7.B Herbaceous Agricultural Vegetation,Agriculture",616.212885
1888,SC1080,"7.B Herbaceous Agricultural Vegetation,Herb",4754.920669
1889,SC1080,"7.C Herbaceous & Woody Developed Vegetation,Herb",27443.62165
1890,SC1080,"7.C Herbaceous & Woody Developed Vegetation,Shrub",12934.54062
1891,SC1080,"7.C Herbaceous & Woody Developed Vegetation,Tree",152629.9597
1892,SC1080,"Developed-Low Intensity,Developed",31207.91314
1893,SC1080,"Developed-Medium Intensity,Developed",2700
1894,SC1080,"Developed-Roads,Developed",82712.64647
1895,SC1080,"Open Water,Water",31561.38428
1896,SC1108,"1.B Temperate & Boreal Forest & Woodland,Tree",257581.4244
1897,SC1108,"2.B Temperate & Boreal Grassland & Shrubland,Herb",900
1898,SC1108,"2.C Shrub & Herb Wetland,Herb",9000
1899,SC1108,"7.A Woody Agricultural Vegetation,Tree",1295.755005
1900,SC1108,"7.B Herbaceous Agricultural Vegetation,Herb",1800
1901,SC1108,"7.C Herbaceous & Woody Developed Vegetation,Herb",100796.9391
1902,SC1108,"7.C Herbaceous & Woody Developed Vegetation,Shrub",4176.342774
1903,SC1108,"7.C Herbaceous & Woody Developed Vegetation,Tree",211074.7674
1904,SC1108,"Developed-Low Intensity,Developed",66386.67476
1905,SC1108,"Developed-Medium Intensity,Developed",15267.53166
1906,SC1108,"Developed-Roads,Developed",60740.68576
1907,SC1108,"Open Water,Water",43522.36507
1908,SC1112,"1.B Temperate & Boreal Forest & Woodland,Tree",619392.4377
1909,SC1112,"2.B Temperate & Boreal Grassland & Shrubland,Shrub",900
1910,SC1112,"7.A Woody Agricultural Vegetation,Tree",2112.122303
1911,SC1112,"7.C Herbaceous & Woody Developed Vegetation,Herb",10040.38358
1912,SC1112,"7.C Herbaceous & Woody Developed Vegetation,Shrub",900
1913,SC1112,"7.C Herbaceous & Woody Developed Vegetation,Tree",52228.55792
1914,SC1112,"Developed-Low Intensity,Developed",32635.03692
1915,SC1112,"Developed-Medium Intensity,Developed",1800
1916,SC1112,"Developed-Roads,Developed",52533.9475
1917,SC1119,"1.B Temperate & Boreal Forest & Woodland,Tree",207429.7759
1918,SC1119,"2.B Temperate & Boreal Grassland & Shrubland,Herb",900
1919,SC1119,"7.C Herbaceous & Woody Developed Vegetation,Herb",160237.2702
1920,SC1119,"7.C Herbaceous & Woody Developed Vegetation,Shrub",2778.479978
1921,SC1119,"7.C Herbaceous & Woody Developed Vegetation,Tree",176771.6852
1922,SC1119,"Developed-High Intensity,Developed",900
1923,SC1119,"Developed-Low Intensity,Developed",114661.2776
1924,SC1119,"Developed-Medium Intensity,Developed",22500
1925,SC1119,"Developed-Roads,Developed",84563.99715
1926,SC1119,"Recently Disturbed or Modified,Herb",1800
1927,SC1124,"1.B Temperate & Boreal Forest & Woodland,Shrub",900
1928,SC1124,"1.B Temperate & Boreal Forest & Woodland,Tree",387293.3732
1929,SC1124,"2.B Temperate & Boreal Grassland & Shrubland,Herb",4176.342773
1930,SC1124,"2.C Shrub & Herb Wetland,Herb",4500
1931,SC1124,"7.B Herbaceous Agricultural Vegetation,Herb",1800
1932,SC1124,"7.C Herbaceous & Woody Developed Vegetation,Herb",52474.13838
1933,SC1124,"7.C Herbaceous & Woody Developed Vegetation,Shrub",17880.14555
1934,SC1124,"7.C Herbaceous & Woody Developed Vegetation,Tree",191197.6508
1935,SC1124,"Developed-Low Intensity,Developed",30478.99512
1936,SC1124,"Developed-Roads,Developed",46765.827
1937,SC1124,"Open Water,Water",35076.01312
1938,SC1128,"1.B Temperate & Boreal Forest & Woodland,Tree",160490.435
1939,SC1128,"7.C Herbaceous & Woody Developed Vegetation,Herb",41378.16323
1940,SC1128,"7.C Herbaceous & Woody Developed Vegetation,Shrub",5976.342773
1941,SC1128,"7.C Herbaceous & Woody Developed Vegetation,Tree",425172.8011
1942,SC1128,"Developed-Low Intensity,Developed",47444.61604
1943,SC1128,"Developed-Medium Intensity,Developed",1476.342773
1944,SC1128,"Developed-Roads,Developed",90603.78502
1945,SC1144,"1.B Temperate & Boreal Forest & Woodland,Tree",370351.3253
1946,SC1144,"2.B Temperate & Boreal Grassland & Shrubland,Herb",2376.342773
1947,SC1144,"2.C Shrub & Herb Wetland,Herb",1476.342773
1948,SC1144,"7.A Woody Agricultural Vegetation,Tree",616.2128851
1949,SC1144,"7.C Herbaceous & Woody Developed Vegetation,Herb",19996.15452
1950,SC1144,"7.C Herbaceous & Woody Developed Vegetation,Shrub",3612.794563
1951,SC1144,"7.C Herbaceous & Woody Developed Vegetation,Tree",256855.356
1952,SC1144,"Developed-Low Intensity,Developed",38365.55552
1953,SC1144,"Developed-Medium Intensity,Developed",1150.872327
1954,SC1144,"Developed-Roads,Developed",64487.31005
1955,SC1144,"Open Water,Water",13254.21921
1956,SC1160,"1.B Temperate & Boreal Forest & Woodland,Tree",299535.358
1957,SC1160,"7.B Herbaceous Agricultural Vegetation,Herb",1069.708876
1958,SC1160,"7.C Herbaceous & Woody Developed Vegetation,Herb",22998.02509
1959,SC1160,"7.C Herbaceous & Woody Developed Vegetation,Shrub",6296.123266
1960,SC1160,"7.C Herbaceous & Woody Developed Vegetation,Tree",383002.7156
1961,SC1160,"Developed-Low Intensity,Developed",22005.70805
1962,SC1160,"Developed-Medium Intensity,Developed",1780.126972
1963,SC1160,"Developed-Roads,Developed",35854.72004
1964,SC1172,"1.B Temperate & Boreal Forest & Woodland,Tree",165272.0455
1965,SC1172,"2.C Shrub & Herb Wetland,Herb",7230.875711
1966,SC1172,"7.B Herbaceous Agricultural Vegetation,Herb",1800
1967,SC1172,"7.C Herbaceous & Woody Developed Vegetation,Herb",92292.14117
1968,SC1172,"7.C Herbaceous & Woody Developed Vegetation,Shrub",2700
1969,SC1172,"7.C Herbaceous & Woody Developed Vegetation,Tree",287242.2979
1970,SC1172,"Developed-Low Intensity,Developed",81410.20671
1971,SC1172,"Developed-Medium Intensity,Developed",16473.28384
1972,SC1172,"Developed-Roads,Developed",82181.11758
1973,SC1172,"Open Water,Water",35940.51755
1974,SC1176,"1.B Temperate & Boreal Forest & Woodland,Tree",488783.3329
1975,SC1176,"7.C Herbaceous & Woody Developed Vegetation,Herb",6300
1976,SC1176,"7.C Herbaceous & Woody Developed Vegetation,Shrub",900
1977,SC1176,"7.C Herbaceous & Woody Developed Vegetation,Tree",201066.2392
1978,SC1176,"Developed-Low Intensity,Developed",20527.22108
1979,SC1176,"Developed-Medium Intensity,Developed",576.3427735
1980,SC1176,"Developed-Roads,Developed",54389.34994
1981,SC1183,"1.B Temperate & Boreal Forest & Woodland,Tree",198507.972
1982,SC1183,"2.B Temperate & Boreal Grassland & Shrubland,Herb",900
